Series,SetName,TotalSetCardCount,SetCode,CardName,CardNumber,Rarity,MedPrice,Evolution,ImageName
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Dialga,DP26,Promo,$0.90,Basic,dialga-diamond-pearl-promos-dp26.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Palkia,DP27,Promo,$1.23,Basic,palkia-diamond-pearl-promos-dp27.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Mewtwo LV.X,DP28,Promo,$22.49,Level-Up,mewtwo-lv.x-diamond-pearl-promos-dp28.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Rhyperior LV.X,DP29,Promo,$4.19,Level-Up,rhyperior-lv.x-diamond-pearl-promos-dp29.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Regigigas LV.X,DP30,Promo,$5.00,Level-Up,regigigas-lv.x-diamond-pearl-promos-dp30.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Heatran LV.X,DP31,Promo,$3.96,Level-Up,heatran-lv.x-diamond-pearl-promos-dp31.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Magnezone,DP32,Promo,$0.83,Stage 2,magnezone-diamond-pearl-promos-dp32.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Dusknoir,DP33,Promo,$0.95,Stage 2,dusknoir-diamond-pearl-promos-dp33.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Drifblim,DP34,Promo,$1.98,Stage 1,drifblim-diamond-pearl-promos-dp34.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Porygon-Z,DP35,Promo,$0.61,Stage 2,porygon-z-diamond-pearl-promos-dp35.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Gliscor,DP36,Promo,$1.45,Stage 1,gliscor-diamond-pearl-promos-dp36.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Dialga LV.X,DP37,Promo,$4.25,Level-Up,dialga-lv.x-diamond-pearl-promos-dp37.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Giratina LV.X,DP38,Promo,$6.77,Level-Up,giratina-lv.x-diamond-pearl-promos-dp38.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Shaymin LV.X,DP39,Promo,$2.56,Level-Up,shaymin-lv.x-diamond-pearl-promos-dp39.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Regigigas,DP40,Promo,$5.55,Basic,regigigas-diamond-pearl-promos-dp40.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Toxicroak G,DP41,Promo,$18.27,Basic,toxicroak-g-diamond-pearl-promos-dp41.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Carnivine G,DP42,Promo,$1.28,Basic,carnivine-g-diamond-pearl-promos-dp42.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Probopass G,DP43,Promo,$0.73,Basic,probopass-g-diamond-pearl-promos-dp43.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Magnezone,DP44,Promo,$0.63,Stage 2,magnezone-diamond-pearl-promos-dp44.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Charizard G LV.X,DP45,Promo,$89.99,Level-Up,charizard-g-lv.x-diamond-pearl-promos-dp45.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Garchomp C LV.X,DP46,Promo,$7.00,Level-Up,garchomp-c-lv.x-diamond-pearl-promos-dp46.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Rayquaza C LV.X,DP47,Promo,$7.71,Level-Up,rayquaza-c-lv.x-diamond-pearl-promos-dp47.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Tropical Wind,DP48,Promo,-----,-----,tropical-wind-diamond-pearl-promos-dp48.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Dialga,DP49,Promo,$1.45,Basic,dialga-diamond-pearl-promos-dp49.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Arceus,DP50,Promo,$1.71,Basic,arceus-diamond-pearl-promos-dp50.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Cresselia,DP51,Promo,$1.08,Basic,cresselia-diamond-pearl-promos-dp51.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Darkrai,DP52,Promo,$1.72,Basic,darkrai-diamond-pearl-promos-dp52.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Arceus LV.X,DP53,Promo,$19.98,Level-Up,arceus-lv.x-diamond-pearl-promos-dp53.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Beginning Door,DP54,Promo,-----,-----,beginning-door-diamond-pearl-promos-dp54.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Ultimate Zone,DP55,Promo,-----,-----,ultimate-zone-diamond-pearl-promos-dp55.jpg
Diamond & Pearl,Diamond & Pearl Promos,-----,DP,Arceus LV.X,DP56,Promo,$4.25,Level-Up,arceus-lv.x-diamond-pearl-promos-dp56.jpg
EX,POP Series 5,17,P5,Ho-Oh,1,Rare,$2.14,Basic,ho-oh-pop-series-5-1.jpg
EX,POP Series 5,17,P5,Lugia,2,Rare,$5.00,Basic,lugia-pop-series-5-2.jpg
EX,POP Series 5,17,P5,Mew,3,Rare,$19.50,Basic,mew-delta-pop-series-5-3.jpg
EX,POP Series 5,17,P5,Double Rainbow Energy,4,Rare,$10.47,-----,double-rainbow-energy-pop-series-5-4.jpg
EX,POP Series 5,17,P5,Charmeleon,5,Uncommon,$2.27,Stage 1,charmeleon-delta-pop-series-5-5.jpg
EX,POP Series 5,17,P5,Bill’s Maintenance,6,Uncommon,$1.59,-----,bills-maintenance-pop-series-5-6.jpg
EX,POP Series 5,17,P5,Rare Candy,7,Uncommon,$7.48,-----,rare-candy-pop-series-5-7.jpg
EX,POP Series 5,17,P5,Boost Energy,8,Uncommon,$3.00,-----,boost-energy-pop-series-5-8.jpg
EX,POP Series 5,17,P5,δ Rainbow Energy,9,Uncommon,$2.50,-----,delta-rainbow-energy-pop-series-5-9.jpg
EX,POP Series 5,17,P5,Charmander,10,Common,$1.60,Basic,charmander-delta-pop-series-5-10.jpg
EX,POP Series 5,17,P5,Meowth,11,Common,$1.83,Basic,meowth-delta-pop-series-5-11.jpg
EX,POP Series 5,17,P5,Pikachu,12,Common,$5.39,Basic,pikachu-pop-series-5-12.jpg
EX,POP Series 5,17,P5,Pikachu,13,Common,$4.05,Basic,pikachu-delta-pop-series-5-13.jpg
EX,POP Series 5,17,P5,Pelipper,14,Common,$0.63,Stage 1,pelipper-delta-pop-series-5-14.jpg
EX,POP Series 5,17,P5,Zangoose,15,Common,$0.61,Basic,zangoose-delta-pop-series-5-15.jpg
EX,POP Series 5,17,P5,Espeon Star,16,Rare,"$50,000.00",Basic,espeon-star-pop-series-5-16.jpg
EX,POP Series 5,17,P5,Umbreon Star,17,Rare,"$25,749.50",Basic,umbreon-star-pop-series-5-17.jpg
EX,Power Keepers,108,PK,Aggron,1,Rare Holo,$3.50,Stage 2,aggron-power-keepers-pk-1.jpg
EX,Power Keepers,108,PK,Altaria,2,Rare Holo,$1.50,Stage 1,altaria-power-keepers-pk-2.jpg
EX,Power Keepers,108,PK,Armaldo,3,Rare Holo,$1.46,Stage 2,armaldo-power-keepers-pk-3.jpg
EX,Power Keepers,108,PK,Banette,4,Rare Holo,$0.74,Stage 1,banette-power-keepers-pk-4.jpg
EX,Power Keepers,108,PK,Blaziken,5,Rare Holo,$8.00,Stage 2,blaziken-power-keepers-pk-5.jpg
EX,Power Keepers,108,PK,Charizard,6,Rare Holo,$39.99,Stage 2,charizard-power-keepers-pk-6.jpg
EX,Power Keepers,108,PK,Cradily,7,Rare Holo,$1.98,Stage 2,cradily-power-keepers-pk-7.jpg
EX,Power Keepers,108,PK,Delcatty,8,Rare Holo,$2.99,Stage 1,delcatty-power-keepers-pk-8.jpg
EX,Power Keepers,108,PK,Gardevoir,9,Rare Holo,$4.65,Stage 2,gardevoir-power-keepers-pk-9.jpg
EX,Power Keepers,108,PK,Kabutops,10,Rare Holo,$2.07,Stage 2,kabutops-power-keepers-pk-10.jpg
EX,Power Keepers,108,PK,Machamp,11,Rare Holo,$1.32,Stage 2,machamp-power-keepers-pk-11.jpg
EX,Power Keepers,108,PK,Raichu,12,Rare Holo,$6.29,Stage 1,raichu-power-keepers-pk-12.jpg
EX,Power Keepers,108,PK,Slaking,13,Rare Holo,$1.14,Stage 2,slaking-power-keepers-pk-13.jpg
EX,Power Keepers,108,PK,Dusclops,14,Rare,$1.30,Stage 1,dusclops-power-keepers-pk-14.jpg
EX,Power Keepers,108,PK,Lanturn,15,Rare,$0.49,Stage 1,lanturn-power-keepers-pk-15.jpg
EX,Power Keepers,108,PK,Magneton,16,Rare,$0.72,Stage 1,magneton-power-keepers-pk-16.jpg
EX,Power Keepers,108,PK,Mawile,17,Rare,$0.49,Basic,mawile-power-keepers-pk-17.jpg
EX,Power Keepers,108,PK,Mightyena,18,Rare,$0.49,Stage 1,mightyena-power-keepers-pk-18.jpg
EX,Power Keepers,108,PK,Ninetales,19,Rare,$1.00,Stage 1,ninetales-power-keepers-pk-19.jpg
EX,Power Keepers,108,PK,Omastar,20,Rare,$0.50,Stage 2,omastar-power-keepers-pk-20.jpg
EX,Power Keepers,108,PK,Pichu,21,Rare,$2.35,Basic,pichu-power-keepers-pk-21.jpg
EX,Power Keepers,108,PK,Sableye,22,Rare,$0.47,Basic,sableye-power-keepers-pk-22.jpg
EX,Power Keepers,108,PK,Seviper,23,Rare,$0.72,Basic,seviper-power-keepers-pk-23.jpg
EX,Power Keepers,108,PK,Wobbuffet,24,Rare,$0.63,Basic,wobbuffet-power-keepers-pk-24.jpg
EX,Power Keepers,108,PK,Zangoose,25,Rare,$0.45,Basic,zangoose-power-keepers-pk-25.jpg
EX,Power Keepers,108,PK,Anorith,26,Uncommon,$0.42,Stage 1,anorith-power-keepers-pk-26.jpg
EX,Power Keepers,108,PK,Cacturne,27,Uncommon,$0.29,Stage 1,cacturne-power-keepers-pk-27.jpg
EX,Power Keepers,108,PK,Charmeleon,28,Uncommon,$0.44,Stage 1,charmeleon-power-keepers-pk-28.jpg
EX,Power Keepers,108,PK,Combusken,29,Uncommon,$0.50,Stage 1,combusken-power-keepers-pk-29.jpg
EX,Power Keepers,108,PK,Glalie,30,Uncommon,$0.36,Stage 1,glalie-power-keepers-pk-30.jpg
EX,Power Keepers,108,PK,Kirlia,31,Uncommon,$0.30,Stage 1,kirlia-power-keepers-pk-31.jpg
EX,Power Keepers,108,PK,Lairon,32,Uncommon,$0.30,Stage 1,lairon-power-keepers-pk-32.jpg
EX,Power Keepers,108,PK,Machoke,33,Uncommon,$0.26,Stage 1,machoke-power-keepers-pk-33.jpg
EX,Power Keepers,108,PK,Medicham,34,Uncommon,$0.43,Stage 1,medicham-power-keepers-pk-34.jpg
EX,Power Keepers,108,PK,Metang,35,Uncommon,$0.42,Stage 1,metang-power-keepers-pk-35.jpg
EX,Power Keepers,108,PK,Nuzleaf,36,Uncommon,$0.39,Stage 1,nuzleaf-power-keepers-pk-36.jpg
EX,Power Keepers,108,PK,Sealeo,37,Uncommon,$0.30,Stage 1,sealeo-power-keepers-pk-37.jpg
EX,Power Keepers,108,PK,Sharpedo,38,Uncommon,$0.40,Stage 1,sharpedo-power-keepers-pk-38.jpg
EX,Power Keepers,108,PK,Shelgon,39,Uncommon,$0.46,Stage 1,shelgon-power-keepers-pk-39.jpg
EX,Power Keepers,108,PK,Vibrava,40,Uncommon,$0.34,Stage 1,vibrava-power-keepers-pk-40.jpg
EX,Power Keepers,108,PK,Vigoroth,41,Uncommon,$0.46,Stage 1,vigoroth-power-keepers-pk-41.jpg
EX,Power Keepers,108,PK,Aron,42,Common,$0.25,Basic,aron-power-keepers-pk-42.jpg
EX,Power Keepers,108,PK,Bagon,43,Common,$0.25,Basic,bagon-power-keepers-pk-43.jpg
EX,Power Keepers,108,PK,Baltoy,44,Common,$0.25,Basic,baltoy-power-keepers-pk-44.jpg
EX,Power Keepers,108,PK,Beldum,45,Common,$0.25,Basic,beldum-power-keepers-pk-45.jpg
EX,Power Keepers,108,PK,Cacnea,46,Common,$0.23,Basic,cacnea-power-keepers-pk-46.jpg
EX,Power Keepers,108,PK,Carvanha,47,Common,$0.25,Basic,carvanha-power-keepers-pk-47.jpg
EX,Power Keepers,108,PK,Charmander,48,Common,$0.29,Basic,charmander-power-keepers-pk-48.jpg
EX,Power Keepers,108,PK,Chinchou,49,Common,$0.25,Basic,chinchou-power-keepers-pk-49.jpg
EX,Power Keepers,108,PK,Duskull,50,Common,$0.28,Basic,duskull-power-keepers-pk-50.jpg
EX,Power Keepers,108,PK,Kabuto,51,Common,$0.30,Stage 1,kabuto-power-keepers-pk-51.jpg
EX,Power Keepers,108,PK,Lileep,52,Common,$0.25,Stage 1,lileep-power-keepers-pk-52.jpg
EX,Power Keepers,108,PK,Machop,53,Common,$0.25,Basic,machop-power-keepers-pk-53.jpg
EX,Power Keepers,108,PK,Magnemite,54,Common,$0.27,Basic,magnemite-power-keepers-pk-54.jpg
EX,Power Keepers,108,PK,Meditite,55,Common,$0.25,Basic,meditite-power-keepers-pk-55.jpg
EX,Power Keepers,108,PK,Omanyte,56,Common,$0.25,Stage 1,omanyte-power-keepers-pk-56.jpg
EX,Power Keepers,108,PK,Pikachu,57,Common,$1.19,Basic,pikachu-power-keepers-pk-57.jpg
EX,Power Keepers,108,PK,Poochyena,58,Common,$0.24,Basic,poochyena-power-keepers-pk-58.jpg
EX,Power Keepers,108,PK,Ralts,59,Common,$0.25,Basic,ralts-power-keepers-pk-59.jpg
EX,Power Keepers,108,PK,Seedot,60,Common,$0.25,Basic,seedot-power-keepers-pk-60.jpg
EX,Power Keepers,108,PK,Shuppet,61,Common,$0.25,Basic,shuppet-power-keepers-pk-61.jpg
EX,Power Keepers,108,PK,Skitty,62,Common,$0.25,Basic,skitty-power-keepers-pk-62.jpg
EX,Power Keepers,108,PK,Slakoth,63,Common,$0.28,Basic,slakoth-power-keepers-pk-63.jpg
EX,Power Keepers,108,PK,Snorunt,64,Common,$0.25,Basic,snorunt-power-keepers-pk-64.jpg
EX,Power Keepers,108,PK,Spheal,65,Common,$0.25,Basic,spheal-power-keepers-pk-65.jpg
EX,Power Keepers,108,PK,Swablu,66,Common,$0.25,Basic,swablu-power-keepers-pk-66.jpg
EX,Power Keepers,108,PK,Torchic,67,Common,$0.25,Basic,torchic-power-keepers-pk-67.jpg
EX,Power Keepers,108,PK,Trapinch,68,Common,$0.25,Basic,trapinch-power-keepers-pk-68.jpg
EX,Power Keepers,108,PK,Vulpix,69,Common,$0.35,Basic,vulpix-power-keepers-pk-69.jpg
EX,Power Keepers,108,PK,Wynaut,70,Common,$0.33,Basic,wynaut-power-keepers-pk-70.jpg
EX,Power Keepers,108,PK,Battle Frontier,71,Uncommon,$2.20,-----,battle-frontier-power-keepers-pk-71.jpg
EX,Power Keepers,108,PK,Drake’s Stadium,72,Uncommon,$0.52,-----,drakes-stadium-power-keepers-pk-72.jpg
EX,Power Keepers,108,PK,Energy Recycle System,73,Uncommon,$1.30,-----,energy-recycle-system-power-keepers-pk-73.jpg
EX,Power Keepers,108,PK,Energy Removal 2,74,Uncommon,$0.32,-----,energy-removal-2-power-keepers-pk-74.jpg
EX,Power Keepers,108,PK,Energy Switch,75,Uncommon,$0.32,-----,energy-switch-power-keepers-pk-75.jpg
EX,Power Keepers,108,PK,Glacia’s Stadium,76,Uncommon,$0.59,-----,glacias-stadium-power-keepers-pk-76.jpg
EX,Power Keepers,108,PK,Great Ball,77,Uncommon,$0.50,-----,great-ball-power-keepers-pk-77.jpg
EX,Power Keepers,108,PK,Master Ball,78,Uncommon,$0.57,-----,master-ball-power-keepers-pk-78.jpg
EX,Power Keepers,108,PK,Phoebe’s Stadium,79,Uncommon,$0.35,-----,phoebes-stadium-power-keepers-pk-79.jpg
EX,Power Keepers,108,PK,Professor Birch,80,Uncommon,$0.25,-----,professor-birch-power-keepers-pk-80.jpg
EX,Power Keepers,108,PK,Scott,81,Uncommon,$1.68,-----,scott-power-keepers-pk-81.jpg
EX,Power Keepers,108,PK,Sidney’s Stadium,82,Uncommon,$0.27,-----,sidneys-stadium-power-keepers-pk-82.jpg
EX,Power Keepers,108,PK,Steven’s Advice,83,Uncommon,$1.77,-----,stevens-advice-power-keepers-pk-83.jpg
EX,Power Keepers,108,PK,Claw Fossil,84,Common,$0.27,-----,claw-fossil-power-keepers-pk-84.jpg
EX,Power Keepers,108,PK,Mysterious Fossil,85,Common,$0.32,-----,mysterious-fossil-power-keepers-pk-85.jpg
EX,Power Keepers,108,PK,Root Fossil,86,Common,$0.25,-----,root-fossil-power-keepers-pk-86.jpg
EX,Power Keepers,108,PK,Darkness Energy,87,Rare,$0.60,-----,darkness-energy-power-keepers-pk-87.jpg
EX,Power Keepers,108,PK,Metal Energy,88,Rare,$0.97,-----,metal-energy-power-keepers-pk-88.jpg
EX,Power Keepers,108,PK,Multi Energy,89,Rare,$1.29,-----,multi-energy-power-keepers-pk-89.jpg
EX,Power Keepers,108,PK,Cyclone Energy,90,Uncommon,$0.71,-----,cyclone-energy-power-keepers-pk-90.jpg
EX,Power Keepers,108,PK,Warp Energy,91,Uncommon,$0.50,-----,warp-energy-power-keepers-pk-91.jpg
EX,Power Keepers,108,PK,Absol ex,92,Rare Holo ex,$89.99,Basic,absol-ex-power-keepers-pk-92.jpg
EX,Power Keepers,108,PK,Claydol ex,93,Rare Holo ex,$42.48,Stage 1,claydol-ex-power-keepers-pk-93.jpg
EX,Power Keepers,108,PK,Flygon ex,94,Rare Holo ex,$40.47,Stage 2,flygon-ex-power-keepers-pk-94.jpg
EX,Power Keepers,108,PK,Metagross ex,95,Rare Holo ex,$42.50,Stage 2,metagross-ex-power-keepers-pk-95.jpg
EX,Power Keepers,108,PK,Salamence ex,96,Rare Holo ex,$35.00,Stage 2,salamence-ex-power-keepers-pk-96.jpg
EX,Power Keepers,108,PK,Shiftry ex,97,Rare Holo ex,$49.49,Stage 2,shiftry-ex-power-keepers-pk-97.jpg
EX,Power Keepers,108,PK,Skarmory ex,98,Rare Holo ex,$40.00,Basic,skarmory-ex-power-keepers-pk-98.jpg
EX,Power Keepers,108,PK,Walrein ex,99,Rare Holo ex,$27.49,Stage 2,walrein-ex-power-keepers-pk-99.jpg
EX,Power Keepers,108,PK,Flareon Star,100,Rare Holo Star,$275.00,Basic,flareon-star-power-keepers-pk-100.jpg
EX,Power Keepers,108,PK,Jolteon Star,101,Rare Holo Star,$255.00,Basic,jolteon-star-power-keepers-pk-101.jpg
EX,Power Keepers,108,PK,Vaporeon Star,102,Rare Holo Star,$299.95,Basic,vaporeon-star-power-keepers-pk-102.jpg
EX,Power Keepers,108,PK,Grass Energy,103,Rare Holo,$2.66,-----,grass-energy-power-keepers-pk-103.jpg
EX,Power Keepers,108,PK,Fire Energy,104,Rare Holo,$3.75,-----,fire-energy-power-keepers-pk-104.jpg
EX,Power Keepers,108,PK,Water Energy,105,Rare Holo,$2.59,-----,water-energy-power-keepers-pk-105.jpg
EX,Power Keepers,108,PK,Lightning Energy,106,Rare Holo,$2.88,-----,lightning-energy-power-keepers-pk-106.jpg
EX,Power Keepers,108,PK,Psychic Energy,107,Rare Holo,$3.03,-----,psychic-energy-power-keepers-pk-107.jpg
EX,Power Keepers,108,PK,Fighting Energy,108,Rare Holo,$2.71,-----,fighting-energy-power-keepers-pk-108.jpg
EX,Dragon Frontiers,101,DF,Ampharos,1,Rare Holo,$2.46,Stage 2,ampharos-delta-dragon-frontiers-df-1.jpg
EX,Dragon Frontiers,101,DF,Feraligatr,2,Rare Holo,$2.13,Stage 2,feraligatr-delta-dragon-frontiers-df-2.jpg
EX,Dragon Frontiers,101,DF,Heracross,3,Rare Holo,$2.48,Basic,heracross-delta-dragon-frontiers-df-3.jpg
EX,Dragon Frontiers,101,DF,Meganium,4,Rare Holo,$4.19,Stage 2,meganium-delta-dragon-frontiers-df-4.jpg
EX,Dragon Frontiers,101,DF,Milotic,5,Rare Holo,$8.99,Stage 1,milotic-delta-dragon-frontiers-df-5.jpg
EX,Dragon Frontiers,101,DF,Nidoking,6,Rare Holo,$5.95,Stage 2,nidoking-delta-dragon-frontiers-df-6.jpg
EX,Dragon Frontiers,101,DF,Nidoqueen,7,Rare Holo,$3.90,Stage 2,nidoqueen-delta-dragon-frontiers-df-7.jpg
EX,Dragon Frontiers,101,DF,Ninetales,8,Rare Holo,$17.50,Stage 1,ninetales-delta-dragon-frontiers-df-8.jpg
EX,Dragon Frontiers,101,DF,Pinsir,9,Rare Holo,$1.26,Basic,pinsir-delta-dragon-frontiers-df-9.jpg
EX,Dragon Frontiers,101,DF,Snorlax,10,Rare Holo,$6.00,Basic,snorlax-delta-dragon-frontiers-df-10.jpg
EX,Dragon Frontiers,101,DF,Togetic,11,Rare Holo,$2.38,Stage 1,togetic-delta-dragon-frontiers-df-11.jpg
EX,Dragon Frontiers,101,DF,Typhlosion,12,Rare Holo,$5.50,Stage 2,typhlosion-delta-dragon-frontiers-df-12.jpg
EX,Dragon Frontiers,101,DF,Arbok,13,Rare,$0.44,Stage 1,arbok-delta-dragon-frontiers-df-13.jpg
EX,Dragon Frontiers,101,DF,Cloyster,14,Rare,$0.42,Stage 1,cloyster-delta-dragon-frontiers-df-14.jpg
EX,Dragon Frontiers,101,DF,Dewgong,15,Rare,$0.59,Stage 1,dewgong-delta-dragon-frontiers-df-15.jpg
EX,Dragon Frontiers,101,DF,Gligar,16,Rare,$0.47,Basic,gligar-delta-dragon-frontiers-df-16.jpg
EX,Dragon Frontiers,101,DF,Jynx,17,Rare,$0.48,Basic,jynx-delta-dragon-frontiers-df-17.jpg
EX,Dragon Frontiers,101,DF,Ledian,18,Rare,$0.71,Stage 1,ledian-delta-dragon-frontiers-df-18.jpg
EX,Dragon Frontiers,101,DF,Lickitung,19,Rare,$0.48,Basic,lickitung-delta-dragon-frontiers-df-19.jpg
EX,Dragon Frontiers,101,DF,Mantine,20,Rare,$0.49,Basic,mantine-delta-dragon-frontiers-df-20.jpg
EX,Dragon Frontiers,101,DF,Quagsire,21,Rare,$0.50,Stage 1,quagsire-delta-dragon-frontiers-df-21.jpg
EX,Dragon Frontiers,101,DF,Seadra,22,Rare,$0.46,Stage 1,seadra-delta-dragon-frontiers-df-22.jpg
EX,Dragon Frontiers,101,DF,Tropius,23,Rare,$0.62,Basic,tropius-delta-dragon-frontiers-df-23.jpg
EX,Dragon Frontiers,101,DF,Vibrava,24,Rare,$0.44,Stage 1,vibrava-delta-dragon-frontiers-df-24.jpg
EX,Dragon Frontiers,101,DF,Xatu,25,Rare,$0.55,Stage 1,xatu-delta-dragon-frontiers-df-25.jpg
EX,Dragon Frontiers,101,DF,Bayleef,26,Uncommon,$0.50,Stage 1,bayleef-delta-dragon-frontiers-df-26.jpg
EX,Dragon Frontiers,101,DF,Croconaw,27,Uncommon,$0.36,Stage 1,croconaw-delta-dragon-frontiers-df-27.jpg
EX,Dragon Frontiers,101,DF,Dragonair,28,Uncommon,$0.73,Stage 1,dragonair-delta-dragon-frontiers-df-28.jpg
EX,Dragon Frontiers,101,DF,Electabuzz,29,Uncommon,$0.39,Basic,electabuzz-delta-dragon-frontiers-df-29.jpg
EX,Dragon Frontiers,101,DF,Flaaffy,30,Uncommon,$0.49,Stage 1,flaaffy-delta-dragon-frontiers-df-30.jpg
EX,Dragon Frontiers,101,DF,Horsea,31,Uncommon,$0.25,Basic,horsea-delta-dragon-frontiers-df-31.jpg
EX,Dragon Frontiers,101,DF,Kirlia,32,Uncommon,$1.34,Stage 1,kirlia-dragon-frontiers-df-32.jpg
EX,Dragon Frontiers,101,DF,Kirlia,33,Uncommon,$0.26,Stage 1,kirlia-delta-dragon-frontiers-df-33.jpg
EX,Dragon Frontiers,101,DF,Nidorina,34,Uncommon,$0.35,Stage 1,nidorina-delta-dragon-frontiers-df-34.jpg
EX,Dragon Frontiers,101,DF,Nidorino,35,Uncommon,$0.35,Stage 1,nidorino-delta-dragon-frontiers-df-35.jpg
EX,Dragon Frontiers,101,DF,Quilava,36,Uncommon,$0.34,Stage 1,quilava-delta-dragon-frontiers-df-36.jpg
EX,Dragon Frontiers,101,DF,Seadra,37,Uncommon,$0.33,Stage 1,seadra-delta-dragon-frontiers-df-37.jpg
EX,Dragon Frontiers,101,DF,Shelgon,38,Uncommon,$0.40,Stage 1,shelgon-delta-dragon-frontiers-df-38.jpg
EX,Dragon Frontiers,101,DF,Smeargle,39,Uncommon,$0.44,Basic,smeargle-delta-dragon-frontiers-df-39.jpg
EX,Dragon Frontiers,101,DF,Swellow,40,Uncommon,$0.40,Stage 1,swellow-delta-dragon-frontiers-df-40.jpg
EX,Dragon Frontiers,101,DF,Togepi,41,Uncommon,$0.62,Basic,togepi-delta-dragon-frontiers-df-41.jpg
EX,Dragon Frontiers,101,DF,Vibrava,42,Uncommon,$0.48,Stage 1,vibrava-delta-dragon-frontiers-df-42.jpg
EX,Dragon Frontiers,101,DF,Bagon,43,Common,$0.29,Basic,bagon-delta-dragon-frontiers-df-43.jpg
EX,Dragon Frontiers,101,DF,Chikorita,44,Common,$0.27,Basic,chikorita-delta-dragon-frontiers-df-44.jpg
EX,Dragon Frontiers,101,DF,Cyndaquil,45,Common,$0.25,Basic,cyndaquil-delta-dragon-frontiers-df-45.jpg
EX,Dragon Frontiers,101,DF,Dratini,46,Common,$0.27,Basic,dratini-delta-dragon-frontiers-df-46.jpg
EX,Dragon Frontiers,101,DF,Ekans,47,Common,$0.25,Basic,ekans-delta-dragon-frontiers-df-47.jpg
EX,Dragon Frontiers,101,DF,Elekid,48,Common,$0.40,Basic,elekid-delta-dragon-frontiers-df-48.jpg
EX,Dragon Frontiers,101,DF,Feebas,49,Common,$0.27,Basic,feebas-delta-dragon-frontiers-df-49.jpg
EX,Dragon Frontiers,101,DF,Horsea,50,Common,$0.30,Basic,horsea-delta-dragon-frontiers-df-50.jpg
EX,Dragon Frontiers,101,DF,Larvitar,51,Common,$0.26,Basic,larvitar-dragon-frontiers-df-51.jpg
EX,Dragon Frontiers,101,DF,Larvitar,52,Common,$0.26,Basic,larvitar-delta-dragon-frontiers-df-52.jpg
EX,Dragon Frontiers,101,DF,Ledyba,53,Common,$0.25,Basic,ledyba-delta-dragon-frontiers-df-53.jpg
EX,Dragon Frontiers,101,DF,Mareep,54,Common,$0.29,Basic,mareep-delta-dragon-frontiers-df-54.jpg
EX,Dragon Frontiers,101,DF,Natu,55,Common,$0.25,Basic,natu-delta-dragon-frontiers-df-55.jpg
EX,Dragon Frontiers,101,DF,Nidoran ,56,Common,$0.27,Basic,nidoran-female-delta-dragon-frontiers-df-56.jpg
EX,Dragon Frontiers,101,DF,Nidoran ,57,Common,$0.25,Basic,nidoran-male-delta-dragon-frontiers-df-57.jpg
EX,Dragon Frontiers,101,DF,Pupitar,58,Common,$0.26,Stage 1,pupitar-dragon-frontiers-df-58.jpg
EX,Dragon Frontiers,101,DF,Pupitar,59,Common,$0.25,Stage 1,pupitar-delta-dragon-frontiers-df-59.jpg
EX,Dragon Frontiers,101,DF,Ralts,60,Common,$0.30,Basic,ralts-dragon-frontiers-df-60.jpg
EX,Dragon Frontiers,101,DF,Ralts,61,Common,$0.25,Basic,ralts-delta-dragon-frontiers-df-61.jpg
EX,Dragon Frontiers,101,DF,Seel,62,Common,$0.28,Basic,seel-delta-dragon-frontiers-df-62.jpg
EX,Dragon Frontiers,101,DF,Shellder,63,Common,$0.25,Basic,shellder-delta-dragon-frontiers-df-63.jpg
